万宁	537873112535	神州半岛	5	海南 万宁神州半岛福朋喜来登酒店2晚自由行 午餐+晚餐+亲子活动
北海	546513124607	涠洲岛	1	北海涠洲岛旅游/北海旅游/广西旅游
北海	21273156481	涠洲岛	1	北海涠洲岛三天两晚自由行-北海旅游纯玩团三日游豪华型
北海	543191129819	涠洲岛	1	Z北海北海涠洲岛南湾海景酒店2天1晚-涠洲岛
北海	44422540584	涠洲岛	1	广西旅游 北海涠洲岛两日游 大船往返 涠洲岛纯玩游
北海	543788241671	涠洲岛	1	Z北海涠洲岛黄金海岸酒店(南湾店)3天2晚-涠洲岛
北海	40844588533	涠洲岛	1	神州旅游 北海涠洲岛三天两晚自由行 广西旅游船票景点酒店客栈
北海	546656907927	涠洲岛	1	北海涠洲岛旅游/北海旅游/广西旅游
北海	543195546994	涠洲岛	1	Z北海涠洲岛黄金海岸酒店(南湾店)3天2晚-涠洲岛
北海	524047491994	涠洲岛	1	北海涠洲岛旅游2天1晚-含上岛门票中餐住渔家客栈/涠洲岛船票预订
北海	16590745666	涠洲岛	1	北海涠洲岛3天2晚自由行-北海旅游纯玩包车三日游尊享型
北海	543317226311	涠洲岛	1	北海旅游涠洲岛套票（2天1晚）往返船票+上岛门票（含保险）+酒店
北海	539757660455	涠洲岛	1	涠洲岛陌上花海岸客栈+涠洲岛门票2天1晚自由行
北海	524105692827	涠洲岛	1	广西旅游-北海涠洲岛旅游一日/涠洲岛旅游/涠洲岛船票预订
北海	21131236079	涠洲岛	1	北海涠洲岛三天两晚自由行-北海旅游纯玩团三日游舒适型
北海	14545063410	涠洲岛	1	北海涠洲岛三日两晚自由行-北海旅游纯玩团私家团豪华线路10人下
北海	532583313833	涠洲岛	1	广西旅游北海涠洲岛船票大船单程/往返船票+门票景区上岛费套餐XR
北海	538462585620	涠洲岛	1	【海鲜盛宴】北海涠洲岛美食之旅自由行4日游 懒途度假 北海旅游
北海	543165360652	涠洲岛	1	Z北海北海涠洲岛瀚尚木屋3天2晚-涠洲岛北海银滩（免费）
北海	543211007128	北海银滩	2	Z北海北海明都精品酒店2天1晚-北海银滩（免费）
北海	544865852834	北海银滩	2	Z北海雅斯特酒店(北海北部湾广场店)2天1晚-北海银滩（免
北海	543765248267	北海银滩	2	Z北海北海涠洲岛瀚尚木屋3天2晚-涠洲岛北海银滩（免费）
北海	544303761279	北海银滩	2	Z北海雅斯特酒店(北海北部湾广场店)2天1晚-北海银滩（免
北海	45036449998	北海银滩	2	懒途北海银滩、红树林、外沙岛出海家庭全海景四日游 （豪华版）
北海	521175079900	北海银滩	2	北海银滩5天4晚家庭休闲度假之旅 懒途四星海边度假酒店+一天用车
北海	543797610270	北海银滩	2	Z北海北海明都精品酒店2天1晚-北海银滩（免费）
北海	544924887320	北海银滩	2	Z北海北海南洋国际大酒店2天1晚-北海银滩（免费）北海海洋
北海	543165360652	北海银滩	2	Z北海北海涠洲岛瀚尚木屋3天2晚-涠洲岛北海银滩（免费）
北海	544409444552	北海老街	4	Z北海北海喜莱逢海景酒店2天1晚-机场接机服务北海老街
北海	544312746335	北海老街	4	Z北海北海Dream-Box(臻宝仕)酒店3天2晚-北海老街
北海	544528470159	北海老街	4	Z北海北海喜莱逢海景酒店2天1晚-机场接机服务北海老街
北海	543797166728	滴水丹屏	7	Z北海涠洲岛黄金海岸酒店(滴水丹屏店)2天1晚-涠洲岛
千岛湖	545471583562	千岛湖中心湖区	3	杭州出发千岛湖中心湖区二日游宿千岛湖温馨岛度假酒店纯玩无购物
千岛湖	545410132031	千岛湖中心湖区	3	杭州出发千岛湖中心湖区二日游宿千岛湖伯爵假日会所纯玩无购物
千岛湖	545350356316	千岛湖中心湖区	3	杭州出发千岛湖中心湖区二日游宿千岛湖海外海假日酒店纯玩无购物
千岛湖	545145232043	梅峰岛	2	千岛湖一日游中心湖区+千旅之星梅峰岛纯玩杭州出发1日品质跟团游
千岛湖	545123686126	梅峰岛	2	千岛湖一日游中心湖区门票船票梅峰岛纯玩杭州出发千岛湖1日跟团
千岛湖	545712257388	月光岛	10	千岛湖旅游门票中心湖区门票+伯爵号游轮船票+午餐游玩梅峰月光岛
南京	543534276499	夫子庙	8	Z南京南京钞库街十八号生活酒店2天1晚-夫子庙大成殿南京总
南京	539755361280	夫子庙	8	南京天禧酒店+夫子庙大成殿门票2天1晚自由行
南京	546211749147	夫子庙	8	Z南京南京金汇大酒店2天1晚-明孝陵南京总统府景区夫子庙（
南京	543580283658	夫子庙	8	Z南京南京天禧酒店2天1晚-南京总统府景区夫子庙大成殿中山
南京	543208108748	夫子庙	8	Z南京南京天禧酒店2天1晚-南京总统府景区夫子庙大成殿中山
南京	545740715911	夫子庙	8	南京国信酒店+总统府景区/明孝陵/夫子庙门票2天1晚
南京	543582811055	夫子庙	8	Z南京江苏天盛好庭酒店2天1晚-南京总统府景区夫子庙大成殿
南京	543567781292	夫子庙	8	Z南京南京国信酒店2天1晚-南京总统府景区夫子庙大成殿夫子
南京	546420297755	夫子庙	8	雨润中央公馆行政酒店公寓南京奥体中心店+夫子庙门票
南京	546437422138	夫子庙	8	南京城市名人酒店+总统府景区/明孝陵/夫子庙门票2天1晚
南京	543254211974	夫子庙	8	Z南京江苏天盛好庭酒店2天1晚-南京总统府景区夫子庙大成殿
南京	546910625855	夫子庙	8	南京夫子庙丹罗蜡像艺术馆电子门票 含秦淮八绝美食套餐 当天可订
南京	546216101989	夫子庙	8	Z南京曙光薇酒店(南京夫子庙店)2天1晚-南京总统府景区南
南京	545676540972	夫子庙	8	曙光薇酒店南京夫子庙店+总统府景区/大明王府瞻园/夫子庙
南京	544993436063	夫子庙	8	Z南京南京城市名人酒店2天1晚-南京总统府景区明孝陵夫子庙
南京	546848315442	夫子庙	8	Z南京曙光薇酒店(南京夫子庙店)2天1晚-南京总统府景区南
南京	539753960775	明孝陵	7	南京钟山宾馆江苏省会议中心+总统府景区/明孝陵门票
南京	546211749147	明孝陵	7	Z南京南京金汇大酒店2天1晚-明孝陵南京总统府景区夫子庙（
南京	543239038757	明孝陵	7	Z南京南京钟山宾馆(江苏省会议中心)2天1晚-明孝陵南京总
南京	546826630298	明孝陵	7	Z南京南京新街口苏宁诺富特酒店2天1晚-明孝陵南京总统府景
南京	545740715911	明孝陵	7	南京国信酒店+总统府景区/明孝陵/夫子庙门票2天1晚
南京	543254319269	明孝陵	7	Z南京南京城市名人酒店3天2晚-明孝陵南京总统府景区南京海
南京	546437422138	明孝陵	7	南京城市名人酒店+总统府景区/明孝陵/夫子庙门票2天1晚
南京	546216809296	明孝陵	7	Z南京南京新街口苏宁诺富特酒店2天1晚-明孝陵南京总统府景
南京	545741811316	明孝陵	7	南京钟山宾馆江苏省会议中心+总统府景区/明孝陵门票
南京	546458043697	明孝陵	7	南京金汇大酒店+总统府景区/明孝陵门票2天1晚自由行
南京	543234789763	明孝陵	7	Z南京南京国际会议大酒店2天1晚-南京海底世界明孝陵南京总
南京	543575902193	明孝陵	7	Z南京南京国信酒店3天2晚-南京总统府景区明孝陵中山陵（免
南京	546415797170	明孝陵	7	南京金丝利喜来登酒店+明孝陵门票2天1晚自由行
南京	543208960424	明孝陵	7	Z南京南京国信酒店3天2晚-南京总统府景区明孝陵中山陵（免
南京	540139142335	明孝陵	7	南京钞库街十八号生活酒店+总统府景区/明孝陵门票2天1晚
南京	545708077506	明孝陵	7	南京国信酒店+总统府景区/明孝陵门票3天2晚自由行
南京	545866529583	明孝陵	7	Z南京金汇大酒店2天1晚-明孝陵/南京总统府景区
南京	546248567766	明孝陵	7	Z南京南京金丝利喜来登酒店2天1晚-南京总统府景区明孝陵夫
南京	543566806499	明孝陵	7	Z南京南京城市名人酒店3天2晚-明孝陵南京总统府景区南京海
南京	544993436063	明孝陵	7	Z南京南京城市名人酒店2天1晚-南京总统府景区明孝陵夫子庙
南京	543542692099	明孝陵	7	Z南京南京国际会议大酒店2天1晚-南京海底世界明孝陵南京总
南京	543570226307	明孝陵	7	Z南京南京钟山宾馆(江苏省会议中心)2天1晚-明孝陵南京总
南京	546012860999	明孝陵	7	Z南京南京金丝利喜来登酒店2天1晚-南京总统府景区明孝陵夫
南京	544538705103	南京总统府景区	5	Z南京南京国际会议大酒店3天2晚-南京总统府景区南京海底世
南京	544491832443	南京总统府景区	5	Z南京南京国际会议大酒店3天2晚-南京总统府景区南京海底世
南京	546211749147	南京总统府景区	5	Z南京南京金汇大酒店2天1晚-明孝陵南京总统府景区夫子庙（
南京	543580283658	南京总统府景区	5	Z南京南京天禧酒店2天1晚-南京总统府景区夫子庙大成殿中山
南京	543208108748	南京总统府景区	5	Z南京南京天禧酒店2天1晚-南京总统府景区夫子庙大成殿中山
南京	543582811055	南京总统府景区	5	Z南京江苏天盛好庭酒店2天1晚-南京总统府景区夫子庙大成殿
南京	543567781292	南京总统府景区	5	Z南京南京国信酒店2天1晚-南京总统府景区夫子庙大成殿夫子
南京	543254319269	南京总统府景区	5	Z南京南京城市名人酒店3天2晚-明孝陵南京总统府景区南京海
南京	544625435419	南京总统府景区	5	Z南京南京紫金山庄2天1晚-南京总统府景区红山森林动物园中
南京	543254211974	南京总统府景区	5	Z南京江苏天盛好庭酒店2天1晚-南京总统府景区夫子庙大成殿
南京	543575902193	南京总统府景区	5	Z南京南京国信酒店3天2晚-南京总统府景区明孝陵中山陵（免
南京	543208960424	南京总统府景区	5	Z南京南京国信酒店3天2晚-南京总统府景区明孝陵中山陵（免
南京	546216101989	南京总统府景区	5	Z南京曙光薇酒店(南京夫子庙店)2天1晚-南京总统府景区南
南京	545866529583	南京总统府景区	5	Z南京金汇大酒店2天1晚-明孝陵/南京总统府景区
南京	546248567766	南京总统府景区	5	Z南京南京金丝利喜来登酒店2天1晚-南京总统府景区明孝陵夫
南京	543566806499	南京总统府景区	5	Z南京南京城市名人酒店3天2晚-明孝陵南京总统府景区南京海
南京	544993436063	南京总统府景区	5	Z南京南京城市名人酒店2天1晚-南京总统府景区明孝陵夫子庙
南京	546848315442	南京总统府景区	5	Z南京曙光薇酒店(南京夫子庙店)2天1晚-南京总统府景区南
南京	546012860999	南京总统府景区	5	Z南京南京金丝利喜来登酒店2天1晚-南京总统府景区明孝陵夫
南戴河	530496662158	南戴河	1	南戴河海景公寓非常海假日酒店公寓、南戴河海景公寓、海景房
南戴河	530485850731	南戴河	1	秦皇岛南戴河海景别墅、南戴河别墅、独栋别墅预定、航园别墅
南戴河	529804613974	南戴河	1	秦皇岛南戴河昌黎黄金海岸圣淘沙度假公寓，海景公寓酒店
南昌	521763835690	滕王阁	1	江西南昌滕王阁游轮门票 滕王阁游轮电子票/成人票
南昌	540135678098	滕王阁	1	南昌香格里拉大酒店+滕王阁门票2天1晚自由行
南昌	543281362681	滕王阁	1	Z南昌南昌香格里拉大酒店2天1晚-滕王阁滕王阁游轮
南昌	529554254295	滕王阁	1	南昌自由行 南昌君来大酒店住宿+双份营养早餐+滕王阁双人门票
南昌	543545352704	滕王阁	1	Z南昌南昌香格里拉大酒店2天1晚-滕王阁滕王阁游轮
南通	543208200434	濠河	1	Z南通南通丽豪假日酒店2天1晚-南通探险王国濠河风景区
南通	543558953725	濠河	1	Z南通南通丽豪假日酒店2天1晚-南通探险王国濠河风景区
南通	543239086566	濠河	1	Z南通南通文峰之星饭店南通文峰饭店2天1晚-濠河风景区狼山
南通	543535880485	濠河	1	Z南通南通中庭国际酒店2天1晚-狼山景区南通海底世界濠河风
南通	540131916229	濠河	1	南通丽豪假日酒店+探险王国/濠河风景区门票2天1晚自由行
南通	545720926510	濠河	1	南通文峰之星饭店/南通文峰饭店+狼山景区/濠河风景区门票
南通	539748926281	濠河	1	南通启秀戴斯酒店+探险王国/狼山景区/濠河风景区门票
南通	543537084141	濠河	1	Z南通南通联盈公寓酒店2天1晚-濠河风景区狼山景区
南通	543254491372	濠河	1	Z南通南通绿洲国际假日酒店2天1晚-濠河风景区狼山景区南通
南通	543254583198	濠河	1	Z南通南通中庭国际酒店2天1晚-狼山景区南通海底世界濠河风
南通	545676032419	濠河	1	南通联盈公寓酒店+狼山景区/濠河风景区门票2天1晚自由行
南通	543580823143	濠河	1	Z南通南通辅特戴斯酒店2天1晚-濠河风景区狼山景区南通海底
南通	540140407650	濠河	1	南通滨江洲际酒店+狼山景区/濠河风景区门票2天1晚自由行
南通	543583763626	濠河	1	Z南通南通滨江洲际酒店2天1晚-狼山景区濠河风景区
南通	540137388829	濠河	1	南通绿洲国际假日酒店+绿博园/狼山景区/濠河风景区门票
南通	543583595386	濠河	1	Z南通南通绿洲国际假日酒店2天1晚-濠河风景区狼山景区南通
南通	543208660332	濠河	1	Z南通南通滨江洲际酒店2天1晚-狼山景区濠河风景区
南通	545721146162	濠河	1	宜必思尚品南通五洲国际广场酒店+狼山景区/濠河风景区门票
南通	543535352567	濠河	1	Z南通南通启秀戴斯酒店2天1晚-狼山景区濠河风景区南通探险
南通	540140530736	濠河	1	南通中庭国际酒店+狼山景区/濠河风景区门票2天1晚自由行
南通	543562377274	濠河	1	Z南通南通文峰之星饭店南通文峰饭店2天1晚-濠河风景区狼山
厦门	535821866976	胡里山炮台	15	厦门旅游 枫和源酒店 3天2晚双人自由行 赠送接机、胡里山炮台票
厦门	533337936222	鼓浪屿	1	厦门鼓浪屿4日3晚自由行错峰大促！入住三星酒店 赠鼓浪屿一日游
厦门	544810638340	鼓浪屿	1	厦门旅游市区五星酒店+鼓浪屿杨家园客栈3天自由行往返过渡票接机
厦门	543190917656	鼓浪屿	1	Z厦门厦门毕思特酒店3天2晚-鼓浪屿风景区厦门鼓浪屿海底世界
厦门	527521443835	鼓浪屿	1	厦门旅游自由行3天2晚 夏商怡翔酒店火车站店2晚+鼓浪屿船票2张
厦门	535418155371	鼓浪屿	1	厦门深度游6天自由行旅游市区四星酒店+鼓浪屿一日游+接动
厦门	535816255064	鼓浪屿	1	厦门鼓浪屿旅游5天/市区四星酒店+赠鼓浪屿一日游+永定高北土楼
厦门	527588069862	鼓浪屿	1	厦门旅游自由行双人3天2晚 港湾大酒店2晚+鼓浪屿船票2张 4星品质
厦门	544343130381	鼓浪屿	1	Z厦门厦门京闽中心酒店2天1晚-厦门鼓浪屿海底世界
厦门	530618713658	鼓浪屿	1	厦门旅游4天自由行/市区四星酒店★鼓浪屿特色客栈含鼓浪屿过渡票
厦门	532018523282	鼓浪屿	1	厦门旅游五星酒店+鼓浪屿别墅杨家园住宿4天3晚自由行含往返船票
厦门	540850014643	鼓浪屿	1	厦门京闽中心酒店+鼓浪屿海底世界门票2天1晚自由行
厦门	522919548556	鼓浪屿	1	厦门旅游厦门4日自由行市区五星酒店丽斯海景酒店+鼓浪屿一日游
厦门	42265224306	鼓浪屿	1	厦门旅游厦门+大鱼海棠土楼5日跟团游 纯玩团住宿市区+鼓浪屿客栈
厦门	534457533149	鼓浪屿	1	厦门旅游包车北站高崎机场接送到鼓浪屿轮渡厦大曾厝垵中山路环岛
厦门	538270414677	鼓浪屿	1	X厦门鼓浪屿杨家园酒店 厦门2天1晚 自由行套餐 鼓浪屿岛上酒店
厦门	542960105616	鼓浪屿	1	厦门一日游厦门南普陀鼓浪屿金门游船一日游厦门旅游春辉旅游
厦门	527525595621	鼓浪屿	1	厦门旅游自由行双人3天2晚 香草园酒店2晚+鼓浪屿船票2张 4星品质
厦门	539846990801	鼓浪屿	1	厦门鼓浪屿半自助旅游3天2晚跟团游含门票品质团全国各地出发
厦门	544540497130	鼓浪屿	1	漫游菜鸟专线 厦门旅游鼓浪屿纯玩品质一日游 含过渡船票+5D秀G
厦门	535914981860	鼓浪屿	1	厦门鼓浪屿4天3晚自由行 厦门自由行 厦门酒店预定自由行 鼓浪屿
厦门	539748749590	鼓浪屿	1	厦门毕思特酒店+鼓浪屿风景区门票3天2晚自由行
厦门	544612826518	鼓浪屿	1	厦门旅游鼓浪屿一日游含大门票往返船票，海上花园钢琴之岛鼓浪屿
厦门	527772908150	鼓浪屿	1	厦门旅游自由行双人3天2晚 厦门舒悦酒店2晚+鼓浪屿船票2张 3星
厦门	44195035183	鼓浪屿	1	厦门鼓浪屿自由行、中山路三天二晚纯玩团（包含鼓浪屿过渡）
厦门	527602688939	鼓浪屿	1	厦门旅游自由行双人3天2晚 广莱国际酒店2晚+鼓浪屿船票2张 4星
厦门	527769924649	鼓浪屿	1	厦门旅游自由行双人3天2晚 成功大酒店2晚+鼓浪屿船票2张 3星品质
厦门	535635772414	鼓浪屿	1	厦门旅游鼓浪屿清新一日游门票+赠盖章本★鼓浪屿地图★阿呆少爷
